name,country,country_clean,state_province,region_detail,latitude,longitude,timezone,skill_level_min,skill_level_max,primary_airport_iata,region_major,slug,active
Monseigneur,Madagascar,Madagascar,,,-25.02495079,47.00569153,UTC,intermediate,advanced,FTU,Other,monseigneur,TRUE
Monster hole,"USA, South East, North Florida",USA,South East,North Florida,27.86631965,-80.4297924,America/Los_Angeles,intermediate,advanced,VRB,North America,monster-hole,TRUE
Montalivet,"France, Gironde",France,,Gironde,45.37753313,-1.161289215,Europe/Paris,beginner,intermediate,RYN,Europe,montalivet,TRUE
Montalvo Beach,"Spain, Galicia",Spain,,Galicia,42.39788618,-8.848500252,Europe/Madrid,beginner,intermediate,VGO,Europe,montalvo-beach,TRUE
Montañita,Ecuador,Ecuador,,,-1.819476376,-80.75740814,UTC,intermediate,advanced,SNC,Other,montañita,TRUE
Montañita-beachbreak,Ecuador,Ecuador,,,-1.828226671,-80.75380325,UTC,beginner,intermediate,SNC,Other,montañita-beachbreak,TRUE
Montara,"USA, California, San Mateo",USA,California,San Mateo,37.55226696,-122.5140595,America/Los_Angeles,intermediate,advanced,HAF,North America,montara,TRUE
Montauk point - Turtles,"USA, North East, Long Island NY",USA,North East,Long Island NY,41.06987203,-71.85748458,America/Los_Angeles,beginner,intermediate,MTP,North America,montauk-point---turtles,TRUE
Monte Clerigo,"Portugal, Algarve",Portugal,,Algarve,37.34453909,-8.854165077,Europe/Lisbon,intermediate,advanced,PRM,Europe,monte-clerigo,TRUE
Monte Hermoso,"Argentina, North",Argentina,,North,-38.98983625,-61.29821777,UTC,beginner,intermediate,BHI,Other,monte-hermoso,TRUE
Monterrico,Guatemala,Guatemala,,,13.88936667,-90.48261389,UTC,intermediate,advanced,GSJ,Other,monterrico,TRUE
Montgo di Bongo,"Spain, Mediterranean",Spain,,Mediterranean,38.78774024,0.182869658,Europe/Madrid,intermediate,advanced,ALC,Europe,montgo-di-bongo,TRUE
Montoya,Uruguay,Uruguay,,,-34.91648157,-54.84778404,UTC,intermediate,advanced,PDP,Other,montoya,TRUE
Monument,"Australia, SA, Eyre Peninsula",Australia,SA,Eyre Peninsula,-34.5204185,135.3742218,Australia/Sydney,intermediate,advanced,PLO,Oceania,monument,TRUE
Monument Beach,"Australia, NSW, South Coast",Australia,NSW,South Coast,-35.23053814,150.5308324,Australia/Sydney,beginner,intermediate,NOA,Oceania,monument-beach,TRUE
Monuments,"Mexico, Baja Sur",Mexico,,Baja Sur,22.8981675,-109.8703194,America/Mexico_City,intermediate,advanced,SJD,North America,monuments,TRUE
Moo Cows,"Australia, VIC, Melbourne West",Australia,VIC,Melbourne West,-38.78911472,143.6513042,Australia/Sydney,beginner,intermediate,XCO,Oceania,moo-cows,TRUE
Moolack,"USA, North West, Oregon Central",USA,North West,Oregon Central,44.69989766,-124.0648699,America/Los_Angeles,beginner,intermediate,ONP,North America,moolack,TRUE
Mooloolaba,"Australia, QLD, Sunshine Coast",Australia,QLD,Sunshine Coast,-26.6815482,153.1217337,Australia/Sydney,beginner,intermediate,MCY,Oceania,mooloolaba,TRUE
Moon island,"Australia, NSW, Newcastle",Australia,NSW,Newcastle,-33.08711005,151.6753149,Australia/Sydney,beginner,intermediate,BEO,Oceania,moon-island,TRUE
Moonlight Bay,"South Africa, Cape Town",South Africa,,Cape Town,-34.38020844,18.82623196,Africa/Johannesburg,beginner,intermediate,CPT,Africa,moonlight-bay,TRUE
Moonstone,"USA, California, Humboldt",USA,California,Humboldt,41.03131063,-124.117012,America/Los_Angeles,beginner,intermediate,ACV,North America,moonstone,TRUE
Moonstone,"USA, California, San Luis Obispo",USA,California,San Luis Obispo,35.56928951,-121.112085,America/Los_Angeles,beginner,intermediate,SYL,North America,moonstone,TRUE
Moore Park Beach,"Australia, QLD, North West",Australia,QLD,North West,-24.71876666,152.2792625,Australia/Sydney,beginner,intermediate,BDB,Oceania,moore-park-beach,TRUE
Morcego,"Brazil, Santa Catarina North",Brazil,,Santa Catarina North,-26.93105211,-48.6252147,America/Sao_Paulo,beginner,intermediate,NVT,South America,morcego,TRUE
More Mesa,"USA, California, Santa Barbara",USA,California,Santa Barbara,34.41699358,-119.787932,America/Los_Angeles,intermediate,advanced,SBA,North America,more-mesa,TRUE
Morgat Harbour,"France, Brittany North",France,,Brittany North,48.22424401,-4.493048787,Europe/Paris,beginner,intermediate,BES,Europe,morgat-harbour,TRUE
Morghella,"Italy, Sicily",Italy,,Sicily,36.70063604,15.12450993,UTC,intermediate,advanced,CIY,Europe,morghella,TRUE
Mornington Mills & Mothers Beach,"Australia, VIC, Melbourne East",Australia,VIC,Melbourne East,-38.21319848,145.0392294,Australia/Sydney,beginner,intermediate,MBW,Oceania,mornington-mills-&-mothers-beach,TRUE
moro,"Canary, Fuerte Ventura",Canary,,Fuerte Ventura,28.67327358,-13.83325696,UTC,intermediate,advanced,FUE,Other,moro,TRUE
Morro Branco,"Brazil, Ceara",Brazil,,Ceara,-4.150762996,-38.10972691,America/Sao_Paulo,intermediate,advanced,ARX,South America,morro-branco,TRUE
Morro das Pedras,"Brazil, Florianopolis",Brazil,,Florianopolis,-27.71552167,-48.50225687,America/Sao_Paulo,intermediate,advanced,FLN,South America,morro-das-pedras,TRUE
Morro dos Conventos,"Brazil, Santa Catarina",Brazil,,Santa Catarina,-28.93725632,-49.32964325,America/Sao_Paulo,intermediate,advanced,CCM,South America,morro-dos-conventos,TRUE
Morro Negro,"Canary, Lanzarote",Canary,,Lanzarote,29.11428155,-13.66203547,UTC,intermediate,advanced,ACE,Other,morro-negro,TRUE
Moruya Rivermouth,"Australia, NSW, Far South",Australia,NSW,Far South,-35.90538936,150.1558113,Australia/Sydney,beginner,intermediate,MYA,Oceania,moruya-rivermouth,TRUE
Mosca Point,"Canary, Gran Canaria",Canary,,Gran Canaria,27.83456962,-15.41834593,UTC,intermediate,advanced,LPA,Other,mosca-point,TRUE
Moscow Beach,UAE,UAE,,,25.23074055,55.25753975,UTC,beginner,intermediate,DXB,Other,moscow-beach,TRUE
Moses Rock,"Australia, WA, Margaret River North",Australia,WA,Margaret River North,-33.7569573,114.989562,Australia/Sydney,intermediate,advanced,MQZ,Oceania,moses-rock,TRUE
Mosman,"Australia, WA, Perth City",Australia,WA,Perth City,-32.01830128,115.7507515,Australia/Sydney,beginner,intermediate,JFM,Oceania,mosman,TRUE
Moss Landing,"USA, California, Monterey",USA,California,Monterey,36.81742747,-121.7933607,America/Los_Angeles,intermediate,advanced,WVI,North America,moss-landing,TRUE
Mossies,"Australia, WA, Perth North",Australia,WA,Perth North,-31.75888741,115.7260537,Australia/Sydney,beginner,intermediate,PER,Oceania,mossies,TRUE
Mostafa Spot,Lebanon,Lebanon,,,33.66643246,35.41638136,UTC,intermediate,advanced,BEY,Other,mostafa-spot,TRUE
Motel Shita,"Japan, Kii Hanto",Japan,,Kii Hanto,33.64935064,135.9539652,UTC,intermediate,advanced,SHM,Asia,motel-shita,TRUE
Mothecombe,"UK, Devon South",UK,,Devon South,50.30926875,-3.952760696,Europe/London,beginner,intermediate,EXT,Europe,mothecombe,TRUE
Mother Ivey's (spot M),"UK, Cornwall North",UK,,Cornwall North,50.54545383,-5.018177032,Europe/London,beginner,intermediate,NQY,Europe,mother-ivey's-(spot-m),TRUE
Motu Mahara,"French Polynesia, Huahine",French Polynesia,,Huahine,-16.72149477,-150.9763098,UTC,intermediate,advanced,HUH,Other,motu-mahara,TRUE
Motutapu,Cook,Cook,,,-21.24486238,-159.7234869,UTC,intermediate,intermediate,RAR,Other,motutapu,TRUE
Moulay Bousselham,"Morocco, North",Morocco,,North,34.89944783,-6.288986206,Africa/Casablanca,intermediate,advanced,NNA,Africa,moulay-bousselham,TRUE
Mount Augustine Peak,"USA, Alaska",USA,,Alaska,59.40622468,-153.386693,America/Los_Angeles,advanced,advanced,PDB,North America,mount-augustine-peak,TRUE
Mount Irvine Bay,Tobago,Tobago,,,11.19670478,-60.79738498,UTC,intermediate,advanced,TAB,Other,mount-irvine-bay,TRUE
Mount Maunganui,"New Zealand, New Zealand NI, Coromandel",New Zealand,New Zealand NI,Coromandel,-37.64291756,176.2025928,Pacific/Auckland,beginner,intermediate,TRG,Oceania,mount-maunganui,TRUE
Mouse Rock,"USA, California, San Luis Obispo",USA,California,San Luis Obispo,35.44486867,-120.9066975,America/Los_Angeles,intermediate,advanced,SBP,North America,mouse-rock,TRUE
Mouse Traps,"Australia, WA, Margaret River North",Australia,WA,Margaret River North,-33.62764519,115.0258684,Australia/Sydney,intermediate,advanced,MQZ,Oceania,mouse-traps,TRUE
Mousehole Reef,"UK, Cornwall West",UK,,Cornwall West,50.08122064,-5.537876487,Europe/London,intermediate,advanced,PZE,Europe,mousehole-reef,TRUE
moya 1,Comoros,Comoros,,,-12.78576228,45.2996377,UTC,intermediate,advanced,DZA,Other,moya-1,TRUE
MOYA 2,Mayotte,Mayotte,,,-12.78163606,45.29858627,UTC,intermediate,advanced,DZA,Other,moya-2,TRUE
Mt Maunganui,"New Zealand, New Zealand NI, Coromandel",New Zealand,New Zealand NI,Coromandel,-37.63074259,176.1807919,Pacific/Auckland,beginner,intermediate,TRG,Oceania,mt-maunganui,TRUE
Muckros,"Ireland, North West",Ireland,,North West,54.6162885,-8.584864464,UTC,intermediate,advanced,SXL,Europe,muckros,TRUE
Mudjimba,"Australia, QLD, Sunshine Coast",Australia,QLD,Sunshine Coast,-26.6258233,153.1025505,Australia/Sydney,beginner,intermediate,MCY,Oceania,mudjimba,TRUE
Muelle de San Cristobal,"Canary, Gran Canaria",Canary,,Gran Canaria,28.074541,-15.41370034,UTC,intermediate,advanced,LPA,Other,muelle-de-san-cristobal,TRUE
Mui Ne,Vietnam,Vietnam,,,10.92313629,108.2950687,UTC,intermediate,advanced,DLI,Other,mui-ne,TRUE
Muizenburg corner,"South Africa, Cape Town",South Africa,,Cape Town,-34.1098503,18.46896172,Africa/Johannesburg,beginner,intermediate,CPT,Africa,muizenburg-corner,TRUE
Mukerau Beach,"New Zealand, New Zealand NI, NW Coast",New Zealand,New Zealand NI,NW Coast,-35.16827144,173.0896479,Pacific/Auckland,beginner,intermediate,KAT,Oceania,mukerau-beach,TRUE
Muli's right,Maldives,Maldives,,,2.927478792,73.58714461,UTC,intermediate,advanced,MUM,Asia,muli's-right,TRUE
Mullaghmore,"Ireland, North West",Ireland,,North West,54.46864099,-8.444538116,UTC,advanced,advanced,SXL,Europe,mullaghmore,TRUE
Mullawarra,"Australia, NSW, Banana Coast",Australia,NSW,Banana Coast,-30.0641171,153.2051182,Australia/Sydney,beginner,intermediate,CFS,Oceania,mullawarra,TRUE
Mullaway,"Australia, NSW, Banana Coast",Australia,NSW,Banana Coast,-30.07644739,153.2037878,Australia/Sydney,beginner,intermediate,CFS,Oceania,mullaway,TRUE
Mullaz,"Australia, WA, Perth City",Australia,WA,Perth City,-31.77334531,115.7317507,Australia/Sydney,intermediate,advanced,PER,Oceania,mullaz,TRUE
Mullet bay,St Martin,St Martin,,,18.04409587,-63.12591156,UTC,intermediate,advanced,SXM,Other,mullet-bay,TRUE
Multedo,"Italy, Mainland",Italy,,Mainland,44.42414913,8.823974133,UTC,intermediate,advanced,GOA,Europe,multedo,TRUE
Muncha,"Australia, NSW, Central",Australia,NSW,Central,-33.37440543,151.4884186,Australia/Sydney,beginner,intermediate,GOS,Oceania,muncha,TRUE
Mundaka,"Spain, Pais Vasco",Spain,,Pais Vasco,43.40744819,-2.694139481,Europe/Madrid,intermediate,advanced,BIO,Europe,mundaka,TRUE
Munielles,"Spain, Asturias",Spain,,Asturias,43.57960587,-6.012407541,Europe/Madrid,intermediate,advanced,OVD,Europe,munielles,TRUE
Muraya,Aruba,Aruba,,,12.43369532,-69.8707509,UTC,beginner,intermediate,AUA,Other,muraya,TRUE
Murdering Bay,"New Zealand, New Zealand SI, SE Coast",New Zealand,New Zealand SI,SE Coast,-45.76129582,170.6721783,Pacific/Auckland,intermediate,advanced,DUD,Oceania,murdering-bay,TRUE
Murion Island,"Australia, WA, North West",Australia,WA,North West,-21.65958202,114.3497372,Australia/Sydney,intermediate,advanced,EXM,Oceania,murion-island,TRUE
Muriwai Beach,"New Zealand, New Zealand NI, West Coast Auckland",New Zealand,New Zealand NI,West Coast Auckland,-36.83017243,174.4340515,Pacific/Auckland,intermediate,advanced,MHB,Oceania,muriwai-beach,TRUE
Murph Bar,"USA, California, Santa Cruz",USA,California,Santa Cruz,36.96066006,-122.0005131,America/Los_Angeles,beginner,intermediate,WVI,North America,murph-bar,TRUE
Murphy's,"USA, California, Ventura",USA,California,Ventura,34.08511838,-119.0596828,America/Los_Angeles,intermediate,advanced,NTD,North America,murphy's,TRUE
Murray's Left,"Australia, QLD, Sunshine Coast",Australia,QLD,Sunshine Coast,-26.66833739,153.1081724,Australia/Sydney,beginner,intermediate,MCY,Oceania,murray's-left,TRUE
Murrays,"Australia, NSW, Banana Coast",Australia,NSW,Banana Coast,-30.36289635,153.105914,Australia/Sydney,beginner,intermediate,CFS,Oceania,murrays,TRUE
Murtinheira,"Portugal, North Beira",Portugal,,North Beira,40.20644308,-8.900470734,Europe/Lisbon,intermediate,advanced,VSE,Europe,murtinheira,TRUE
Mushroom beach (Nusa Lembongan),"Indonesia, Bali",Indonesia,,Bali,-8.681631693,115.4329526,Asia/Jakarta,beginner,intermediate,DPS,Asia,mushroom-beach-(nusa-lembongan),TRUE
Mushrooms,"Mexico, Baja Norte",Mexico,,Baja Norte,32.26808552,-117.0233899,America/Mexico_City,intermediate,advanced,TIJ,North America,mushrooms,TRUE
Mushrooms,"USA, Hawaii, Maui",USA,Hawaii,Maui,20.96938432,-156.6812289,America/Los_Angeles,intermediate,advanced,JHM,North America,mushrooms,TRUE
mushrooms,"Indonesia, Bali",Indonesia,,Bali,-8.800388381,115.2373123,Asia/Jakarta,beginner,intermediate,DPS,Asia,mushrooms,TRUE
Mussage,Mozambique,Mozambique,,,-12.95759544,40.57240248,UTC,intermediate,advanced,POL,Other,mussage,TRUE
Mussels Walvis Bay,Namibia,Namibia,,,-22.86530128,14.53834534,UTC,beginner,intermediate,WVB,Other,mussels-walvis-bay,TRUE
Muttonbird island,"Australia, WA, Albany",Australia,WA,Albany,-35.04373546,117.6878321,Australia/Sydney,intermediate,advanced,ALH,Oceania,muttonbird-island,TRUE
My Khe Beach,Vietnam,Vietnam,,,16.05722724,108.2476687,UTC,beginner,intermediate,DAD,Other,my-khe-beach,TRUE
Myponga,"Australia, SA, York Peninsula",Australia,SA,York Peninsula,-35.37218484,138.3831882,Australia/Sydney,beginner,intermediate,ADL,Oceania,myponga,TRUE
Myrtle Beach  (42st - 46 st),"USA, South East, South Carolina",USA,South East,South Carolina,33.71581742,-78.8501215,America/Los_Angeles,intermediate,intermediate,MYR,North America,myrtle-beach--(42st---46-st),TRUE
Myrtle Beach 38th to 41st,"USA, South East, South Carolina",USA,South East,South Carolina,33.71480897,-78.85218143,America/Los_Angeles,beginner,intermediate,MYR,North America,myrtle-beach-38th-to-41st,TRUE
Myrtle Beach 64th Ave.,"USA, South East, South Carolina",USA,South East,South Carolina,33.73455631,-78.82626057,America/Los_Angeles,beginner,intermediate,MYR,North America,myrtle-beach-64th-ave.,TRUE
Myrtle Beach 67th,"USA, South East, South Carolina",USA,South East,South Carolina,33.73647459,-78.82325649,America/Los_Angeles,beginner,intermediate,MYR,North America,myrtle-beach-67th,TRUE
Mys Flotskiy,"Russia, Finnish Bay",Russia,,Finnish Bay,60.16192412,29.14243698,UTC,intermediate,advanced,LED,Other,mys-flotskiy,TRUE
Mystery Point,"Morocco, South",Morocco,,South,30.54282612,-9.70636189,Africa/Casablanca,intermediate,advanced,AGA,Africa,mystery-point,TRUE
N'Gor right,Senegal,Senegal,,,14.75409184,-17.51724958,UTC,intermediate,advanced,DKR,Other,n'gor-right,TRUE
Naa,Kiribati,Kiribati,,,1.638659913,172.9590404,UTC,beginner,intermediate,ABF,Other,naa,TRUE
Nadahama,"Japan, Kyushu",Japan,,Kyushu,31.45358894,131.1790752,UTC,beginner,intermediate,KMI,Asia,nadahama,TRUE
Nagahama,"Japan, Kyushu",Japan,,Kyushu,31.45549261,131.1831093,UTC,beginner,intermediate,KMI,Asia,nagahama,TRUE
Nagahama,"Japan, Kyushu, Tanegashima-Island",Japan,Kyushu,Tanegashima-Island,30.55733347,130.9342157,UTC,beginner,intermediate,TNE,Asia,nagahama,TRUE
Nagahama Reef,"Japan, Kyushu, Tanegashima-Island",Japan,Kyushu,Tanegashima-Island,30.59239309,130.9527605,UTC,intermediate,advanced,TNE,Asia,nagahama-reef,TRUE
Nagai,"Japan, Kanagawa Chiba",Japan,,Kanagawa Chiba,35.19316982,139.6012115,UTC,beginner,intermediate,NJA,Asia,nagai,TRUE
Nagatazaki,"Japan, Kyushu",Japan,,Kyushu,31.40572811,131.2332344,UTC,beginner,intermediate,KMI,Asia,nagatazaki,TRUE
Nago's,Papua New Guinea,Papua New Guinea,,,-2.596090378,150.769887,UTC,intermediate,advanced,KVG,Other,nago's,TRUE
Nags Head,"USA, South East, North Carolina",USA,South East,North Carolina,35.9511909,-75.61941147,America/Los_Angeles,beginner,intermediate,MEO,North America,nags-head,TRUE
Nahoon Beach Break,"South Africa, East London",South Africa,,East London,-32.99127943,27.95153618,Africa/Johannesburg,beginner,intermediate,ELS,Africa,nahoon-beach-break,TRUE
Nahoon Reef,"South Africa, East London",South Africa,,East London,-32.99637263,27.95329571,Africa/Johannesburg,intermediate,advanced,ELS,Africa,nahoon-reef,TRUE
Nahr brahim,Lebanon,Lebanon,,,34.0605259,35.64181566,UTC,intermediate,advanced,BEY,Other,nahr-brahim,TRUE
Nakayama - Center,"Japan, Kyushu, Tanegashima-Island",Japan,Kyushu,Tanegashima-Island,30.52454858,130.98695,UTC,beginner,intermediate,TNE,Asia,nakayama---center,TRUE
Nakayama - Minato,"Japan, Kyushu, Tanegashima-Island",Japan,Kyushu,Tanegashima-Island,30.52909548,130.9923573,UTC,beginner,intermediate,TNE,Asia,nakayama---minato,TRUE
Nakayama - Takeyano,"Japan, Kyushu, Tanegashima-Island",Japan,Kyushu,Tanegashima-Island,30.51464995,130.979944,UTC,beginner,intermediate,TNE,Asia,nakayama---takeyano,TRUE
Nam O,Vietnam,Vietnam,,,16.11710021,108.1336963,UTC,beginner,intermediate,DAD,Other,nam-o,TRUE
Nambucca Heads - Breakwater,"Australia, NSW, Mid North Coast",Australia,NSW,Mid North Coast,-30.63970285,153.0175138,Australia/Sydney,beginner,intermediate,NBH,Oceania,nambucca-heads---breakwater,TRUE
Namotu Lefts,Fiji,Fiji,,,-17.84434401,177.1803761,UTC,intermediate,advanced,PTF,Oceania,namotu-lefts,TRUE
Nan Wan,Taiwan,Taiwan,,,21.95829056,120.7603401,UTC,beginner,intermediate,HCN,Other,nan-wan,TRUE
Nanakuli Blackrocks,"USA, Hawaii, Oahu",USA,Hawaii,Oahu,21.36864416,-158.1359893,America/Los_Angeles,intermediate,advanced,JRF,North America,nanakuli-blackrocks,TRUE
Nanakuli tracks,"USA, Hawaii, Oahu",USA,Hawaii,Oahu,21.36149272,-158.1327438,America/Los_Angeles,beginner,intermediate,JRF,North America,nanakuli-tracks,TRUE
Nanarup beach,"Australia, WA, Albany",Australia,WA,Albany,-34.99806426,118.0633414,Australia/Sydney,beginner,intermediate,ALH,Oceania,nanarup-beach,TRUE
Nang Thong Beach,Thailand,Thailand,,,8.641730146,98.24582934,UTC,beginner,intermediate,HKT,Asia,nang-thong-beach,TRUE
Nantasket Beach,"USA, North East, Southern New England",USA,North East,Southern New England,42.26983051,-70.85426331,America/Los_Angeles,beginner,intermediate,BOS,North America,nantasket-beach,TRUE
Napatree Jetty,"USA, North East, Southern New England",USA,North East,Southern New England,41.30988099,-71.86318159,America/Los_Angeles,beginner,intermediate,WST,North America,napatree-jetty,TRUE
Naples Pier,"USA, Gulf Coast, Florida",USA,Gulf Coast,Florida,26.14341884,-81.79836273,America/Los_Angeles,beginner,intermediate,APF,North America,naples-pier,TRUE
Naplo,"Peru, Lima",Peru,,Lima,-12.47669543,-76.79057658,UTC,beginner,intermediate,LIM,South America,naplo,TRUE
Naragansett,"USA, North East, Southern New England",USA,North East,Southern New England,41.43757896,-71.45070076,America/Los_Angeles,beginner,intermediate,NPT,North America,naragansett,TRUE
Narbonne Plage,"France, Mediterranean",France,,Mediterranean,43.14896876,3.158612251,Europe/Paris,beginner,intermediate,BZR,Europe,narbonne-plage,TRUE
Narooma breakwall,"Australia, NSW, Far South",Australia,NSW,Far South,-36.19552517,150.1367569,Australia/Sydney,intermediate,advanced,MYA,Oceania,narooma-breakwall,TRUE
Narracoopa Beach,"Australia, TAS, King Island",Australia,TAS,King Island,-39.87727093,144.1063786,Australia/Sydney,beginner,intermediate,KNS,Oceania,narracoopa-beach,TRUE
Narragansett Town Beach,"USA, North East, Southern New England",USA,North East,Southern New England,41.43732158,-71.4516449,America/Los_Angeles,beginner,intermediate,NPT,North America,narragansett-town-beach,TRUE
Narrawallee reef bar,"Australia, NSW, South Coast",Australia,NSW,South Coast,-35.31800977,150.4742539,Australia/Sydney,intermediate,advanced,NOA,Oceania,narrawallee-reef-bar,TRUE
